2025-03-17 09:36:01,232 | INFO     | car.py:13 | Starting Car.py Script
2025-03-17 18:20:24,600 | INFO     | helper_functions.py:50 | Starting data update for cnt_grav:{'inertial_z': 0, 'inertial_x': 0, 'inertial_y': 0} at time 0.05
2025-03-17 18:20:24,601 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-17 18:20:24,601 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 18:20:24,601 | DEBUG    | car.py:363 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 18:20:24,601 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-17 18:20:24,601 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 18:20:24,601 | DEBUG    | car.py:363 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 18:20:24,601 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-17 18:20:24,601 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 18:20:24,602 | DEBUG    | car.py:363 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 18:20:24,602 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-17 18:20:24,602 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 18:20:24,602 | DEBUG    | car.py:363 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 18:20:24,602 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['inertial_x']. Sum was 0
2025-03-17 18:20:24,602 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['inertial_y']. Sum was 0
2025-03-17 18:20:24,602 | DEBUG    | car.py:363 | Returning total forces in z direction. Forces are : ['inertial_z']. Sum was 0
2025-03-17 18:20:24,602 | INFO     | car.py:280 | Timestep 0.05 had resultant forces of [np.float64(0.0), np.float64(0.0), np.float64(2452.5)] And resultant torques of [np.float64(1868.805), np.float64(1868.8049999999998), np.float64(0.0)]
2025-03-17 18:20:24,602 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'acceleration': (np.float64(0.0), np.float64(0.0), np.float64(9.81))} at time 0.05
2025-03-17 18:20:24,602 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (np.float64(0.0), np.float64(0.0), 0), 'position': (np.float64(0.0), np.float64(0.0), 0)} at time 0.1
2025-03-17 18:20:24,603 | DEBUG    | car.py:105 | After forces are applied; Position = (np.float64(0.0), np.float64(0.0), 0) -- Velocity = (np.float64(0.0), np.float64(0.0), 0) --
2025-03-17 18:20:24,603 | DEBUG    | helper_functions.py:139 | All objects to combine were TimeSeries
2025-03-17 18:20:24,605 | INFO     | acceleration_tester.py:12 | Starting Acceleration.py Script
2025-03-17 18:20:24,606 | WARNING  | helper_functions.py:94 | Error: Time index '0.05' or column 'Fx' not found.
2025-03-17 18:20:24,606 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0.0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0)} at time 0.05
2025-03-17 18:20:24,607 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-17 18:20:24,607 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'x_friction': np.float64(301.35982032999317), 'y_friction': np.float64(-0.0)} at time 0.05
2025-03-17 18:20:24,608 | WARNING  | helper_functions.py:94 | Error: Time index '0.05' or column 'Fx' not found.
2025-03-17 18:20:24,608 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0.0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0)} at time 0.05
2025-03-17 18:20:24,609 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-17 18:20:24,609 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'x_friction': np.float64(301.35982032999317), 'y_friction': np.float64(-0.0)} at time 0.05
2025-03-17 18:20:24,610 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-17 18:20:24,610 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-17 18:20:24,610 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'rolling_resistance': -100} at time 0.05
2025-03-17 18:20:24,610 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'rolling_resistance': -100} at time 0.05
2025-03-17 18:20:24,610 | INFO     | car.py:165 | Calculating resultants at time : 0.05
2025-03-17 18:20:24,610 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was -100.0
2025-03-17 18:20:24,610 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 18:20:24,611 | DEBUG    | car.py:363 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 18:20:24,611 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was -100.0
2025-03-17 18:20:24,611 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 18:20:24,611 | DEBUG    | car.py:363 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 18:20:24,611 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 201.35982032999317
2025-03-17 18:20:24,611 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 18:20:24,611 | DEBUG    | car.py:363 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 18:20:24,611 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 201.35982032999317
2025-03-17 18:20:24,611 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 18:20:24,611 | DEBUG    | car.py:363 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 18:20:24,611 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['inertial_x']. Sum was 0
2025-03-17 18:20:24,611 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['inertial_y']. Sum was 0
2025-03-17 18:20:24,611 | DEBUG    | car.py:363 | Returning total forces in z direction. Forces are : ['inertial_z']. Sum was 0
2025-03-17 18:20:24,611 | INFO     | car.py:280 | Timestep 0.05 had resultant forces of [np.float64(202.71964065998634), np.float64(0.0), np.float64(2452.5)] And resultant torques of [np.float64(1868.805), np.float64(1812.1651323995998), np.float64(304.8)]
2025-03-17 18:20:24,612 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'acceleration': (np.float64(0.8108785626399454), np.float64(0.0), np.float64(9.81))} at time 0.05
2025-03-17 18:20:24,612 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (np.float64(0.040543928131997274), np.float64(0.0), 0), 'position': (np.float64(0.003040794609899796), np.float64(0.0), 0)} at time 0.1
2025-03-17 18:20:24,612 | DEBUG    | car.py:176 | After forces are applied; Position = (np.float64(0.003040794609899796), np.float64(0.0), 0) -- Velocity = (np.float64(0.040543928131997274), np.float64(0.0), 0) --
2025-03-17 18:20:31,369 | WARNING  | helper_functions.py:94 | Error: Time index '0.1' or column 'vertical_load' not found.
2025-03-17 18:20:31,369 | WARNING  | helper_functions.py:94 | Error: Time index '0.1' or column 'vertical_load' not found.
2025-03-17 18:21:03,367 | INFO     | magic_formula_tire.py:15 | Starting Car.py Script
2025-03-17 18:21:03,368 | INFO     | car.py:14 | Starting Car.py Script
2025-03-17 18:21:03,369 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (0, 0, 0), 'position': (0, 0, 0)} at time 0.05
2025-03-17 18:21:50,262 | INFO     | magic_formula_tire.py:15 | Starting Car.py Script
2025-03-17 18:21:50,263 | INFO     | car.py:14 | Starting Car.py Script
2025-03-17 18:21:50,265 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (0, 0, 0), 'position': (0, 0, 0)} at time 0.05
2025-03-17 18:22:51,710 | INFO     | magic_formula_tire.py:15 | Starting Car.py Script
2025-03-17 18:22:51,711 | INFO     | car.py:14 | Starting Car.py Script
2025-03-17 18:22:51,713 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (0, 0, 0), 'position': (0, 0, 0)} at time 0.05
2025-03-17 18:22:52,217 | INFO     | magic_formula_tire.py:457 | Generated force to slip lookup table.
2025-03-17 18:22:52,218 | DEBUG    | car.py:390 | Forces and Moments:
2025-03-17 18:22:52,218 | DEBUG    | car.py:394 | Slip Ratio and Angle:
2025-03-17 18:22:52,721 | INFO     | magic_formula_tire.py:457 | Generated force to slip lookup table.
2025-03-17 18:22:52,721 | DEBUG    | car.py:390 | Forces and Moments:
2025-03-17 18:22:52,721 | DEBUG    | car.py:394 | Slip Ratio and Angle:
2025-03-17 18:22:53,222 | INFO     | magic_formula_tire.py:457 | Generated force to slip lookup table.
2025-03-17 18:22:53,223 | DEBUG    | car.py:390 | Forces and Moments:
2025-03-17 18:22:53,223 | DEBUG    | car.py:394 | Slip Ratio and Angle:
2025-03-17 18:22:53,722 | INFO     | magic_formula_tire.py:457 | Generated force to slip lookup table.
2025-03-17 18:22:53,722 | DEBUG    | car.py:390 | Forces and Moments:
2025-03-17 18:22:53,722 | DEBUG    | car.py:394 | Slip Ratio and Angle:
2025-03-17 18:22:53,723 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 18:22:53,723 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 18:22:53,723 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 18:22:53,723 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 18:22:53,723 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 18:22:53,723 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 18:22:53,723 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 18:22:53,723 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 18:22:53,724 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 18:22:53,725 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 18:22:53,726 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 18:22:53,727 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 18:22:53,728 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 18:22:53,728 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 18:22:53,728 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 18:22:53,728 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 18:22:53,728 | INFO     | helper_functions.py:50 | Starting data update for cnt_grav:{'inertial_z': 0, 'inertial_x': 0, 'inertial_y': 0} at time 0.05
2025-03-17 18:22:53,729 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-17 18:22:53,729 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 18:22:53,729 | DEBUG    | car.py:363 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 18:22:53,729 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-17 18:22:53,729 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 18:22:53,729 | DEBUG    | car.py:363 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 18:22:53,729 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-17 18:22:53,729 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 18:22:53,729 | DEBUG    | car.py:363 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 18:22:53,730 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-17 18:22:53,730 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 18:22:53,730 | DEBUG    | car.py:363 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 18:22:53,730 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['inertial_x']. Sum was 0
2025-03-17 18:22:53,730 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['inertial_y']. Sum was 0
2025-03-17 18:22:53,730 | DEBUG    | car.py:363 | Returning total forces in z direction. Forces are : ['inertial_z']. Sum was 0
2025-03-17 18:22:53,730 | INFO     | car.py:280 | Timestep 0.05 had resultant forces of [np.float64(0.0), np.float64(0.0), np.float64(2452.5)] And resultant torques of [np.float64(1868.805), np.float64(1868.8049999999998), np.float64(0.0)]
2025-03-17 18:22:53,730 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'acceleration': (np.float64(0.0), np.float64(0.0), np.float64(9.81))} at time 0.05
2025-03-17 18:22:53,730 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (np.float64(0.0), np.float64(0.0), 0), 'position': (np.float64(0.0), np.float64(0.0), 0)} at time 0.1
2025-03-17 18:22:53,731 | DEBUG    | car.py:105 | After forces are applied; Position = (np.float64(0.0), np.float64(0.0), 0) -- Velocity = (np.float64(0.0), np.float64(0.0), 0) --
2025-03-17 18:22:53,731 | DEBUG    | helper_functions.py:139 | All objects to combine were TimeSeries
2025-03-17 18:22:53,734 | INFO     | acceleration_tester.py:12 | Starting Acceleration.py Script
2025-03-17 18:22:53,734 | WARNING  | helper_functions.py:94 | Error: Time index '0.05' or column 'Fx' not found.
2025-03-17 18:22:53,734 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0.0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0)} at time 0.05
2025-03-17 18:22:53,736 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-17 18:22:53,736 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'x_friction': np.float64(301.35982032999317), 'y_friction': np.float64(-0.0)} at time 0.05
2025-03-17 18:22:53,737 | WARNING  | helper_functions.py:94 | Error: Time index '0.05' or column 'Fx' not found.
2025-03-17 18:22:53,737 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0.0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0)} at time 0.05
2025-03-17 18:22:53,738 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-17 18:22:53,739 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'x_friction': np.float64(301.35982032999317), 'y_friction': np.float64(-0.0)} at time 0.05
2025-03-17 18:22:53,739 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-17 18:22:53,739 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-17 18:22:53,739 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'rolling_resistance': -100} at time 0.05
2025-03-17 18:22:53,739 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'rolling_resistance': -100} at time 0.05
2025-03-17 18:22:53,739 | INFO     | car.py:165 | Calculating resultants at time : 0.05
2025-03-17 18:22:53,740 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was -100.0
2025-03-17 18:22:53,740 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 18:22:53,740 | DEBUG    | car.py:363 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 18:22:53,740 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was -100.0
2025-03-17 18:22:53,740 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 18:22:53,740 | DEBUG    | car.py:363 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 18:22:53,740 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 201.35982032999317
2025-03-17 18:22:53,740 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 18:22:53,740 | DEBUG    | car.py:363 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 18:22:53,740 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 201.35982032999317
2025-03-17 18:22:53,740 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 18:22:53,740 | DEBUG    | car.py:363 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 18:22:53,740 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['inertial_x']. Sum was 0
2025-03-17 18:22:53,741 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['inertial_y']. Sum was 0
2025-03-17 18:22:53,741 | DEBUG    | car.py:363 | Returning total forces in z direction. Forces are : ['inertial_z']. Sum was 0
2025-03-17 18:22:53,741 | INFO     | car.py:280 | Timestep 0.05 had resultant forces of [np.float64(202.71964065998634), np.float64(0.0), np.float64(2452.5)] And resultant torques of [np.float64(1868.805), np.float64(1812.1651323995998), np.float64(304.8)]
2025-03-17 18:22:53,741 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'acceleration': (np.float64(0.8108785626399454), np.float64(0.0), np.float64(9.81))} at time 0.05
2025-03-17 18:22:53,741 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (np.float64(0.040543928131997274), np.float64(0.0), 0), 'position': (np.float64(0.003040794609899796), np.float64(0.0), 0)} at time 0.1
2025-03-17 18:22:53,741 | DEBUG    | car.py:176 | After forces are applied; Position = (np.float64(0.003040794609899796), np.float64(0.0), 0) -- Velocity = (np.float64(0.040543928131997274), np.float64(0.0), 0) --
2025-03-17 18:23:02,290 | WARNING  | helper_functions.py:94 | Error: Time index '0.1' or column 'vertical_load' not found.
2025-03-17 18:23:02,290 | WARNING  | helper_functions.py:94 | Error: Time index '0.1' or column 'vertical_load' not found.
2025-03-17 18:24:22,277 | INFO     | magic_formula_tire.py:15 | Starting Car.py Script
2025-03-17 18:24:22,278 | INFO     | car.py:14 | Starting Car.py Script
2025-03-17 18:24:22,280 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (0, 0, 0), 'position': (0, 0, 0)} at time 0.05
2025-03-17 18:24:22,793 | INFO     | magic_formula_tire.py:456 | Generated force to slip lookup table.
2025-03-17 18:24:22,794 | DEBUG    | car.py:390 | Forces and Moments:
2025-03-17 18:24:22,794 | DEBUG    | car.py:394 | Slip Ratio and Angle:
2025-03-17 18:24:23,309 | INFO     | magic_formula_tire.py:456 | Generated force to slip lookup table.
2025-03-17 18:24:23,309 | DEBUG    | car.py:390 | Forces and Moments:
2025-03-17 18:24:23,309 | DEBUG    | car.py:394 | Slip Ratio and Angle:
2025-03-17 18:24:23,819 | INFO     | magic_formula_tire.py:456 | Generated force to slip lookup table.
2025-03-17 18:24:23,819 | DEBUG    | car.py:390 | Forces and Moments:
2025-03-17 18:24:23,819 | DEBUG    | car.py:394 | Slip Ratio and Angle:
2025-03-17 18:24:24,331 | INFO     | magic_formula_tire.py:456 | Generated force to slip lookup table.
2025-03-17 18:24:24,331 | DEBUG    | car.py:390 | Forces and Moments:
2025-03-17 18:24:24,331 | DEBUG    | car.py:394 | Slip Ratio and Angle:
2025-03-17 18:24:24,332 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 18:24:24,332 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 18:24:24,332 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 18:24:24,332 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 18:24:24,332 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 18:24:24,332 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 18:24:24,333 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 18:24:24,333 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 18:24:24,333 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 18:24:24,334 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 18:24:24,335 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 18:24:24,336 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 18:24:24,336 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 18:24:24,337 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 18:24:24,337 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 18:24:24,337 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 18:24:24,337 | INFO     | helper_functions.py:50 | Starting data update for cnt_grav:{'inertial_z': 0, 'inertial_x': 0, 'inertial_y': 0} at time 0.05
2025-03-17 18:24:24,338 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-17 18:24:24,338 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 18:24:24,338 | DEBUG    | car.py:363 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 18:24:24,338 | DEBUG    | car.py:363 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-17 18:24:24,338 | DEBUG    | car.py:363 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 18:24:24,338 | DEBUG    | car.py:363 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
